1598617662.176492691,-1.529837400,0.305967480,8.414105700,0.000000000,0.000000000,0.000000000
1598617662.177774906,-0.764918700,-0.305967480,8.414105700,0.000000000,0.000000000,0.000000000
1598617662.179142952,-0.764918700,-0.152983740,8.873056920,0.000000000,0.000000000,0.000000000
1598617662.180380583,0.458951220,0.152983740,8.873056920,0.000000000,0.000000000,0.000000000
1598617662.182424784,-0.305967480,1.223869920,8.720073180,0.000000000,0.000000000,0.000000000
1598617662.183717966,-1.070886180,0.917902440,8.720073180,0.000000000,0.000000000,0.000000000
1598617662.184959650,-1.529837400,0.152983740,8.567089440,0.000000000,0.000000000,0.000000000
1598617662.186188698,-1.376853660,0.000000000,8.720073180,0.000000000,0.000000000,0.000000000
1598617662.187423706,-0.458951220,-0.305967480,8.567089440,0.000000000,0.000000000,0.000000000
1598617662.188786745,0.000000000,-0.152983740,9.026040660,0.000000000,0.000000000,0.000000000
1598617662.190031767,0.152983740,0.458951220,8.873056920,0.000000000,0.000000000,0.000000000
1598617662.191266775,0.152983740,1.223869920,8.873056920,0.000000000,0.000000000,0.000000000
1598617662.192506790,-0.917902440,0.611934960,8.720073180,0.000000000,0.000000000,0.000000000
1598617662.193742752,-1.376853660,-0.152983740,8.567089440,0.000000000,0.000000000,0.000000000
1598617662.194988728,-1.835804880,-0.152983740,8.873056920,0.000000000,0.000000000,0.000000000
1598617662.196230650,-1.070886180,-0.305967480,8.720073180,0.000000000,0.000000000,0.000000000
1598617662.197532654,0.305967480,0.000000000,8.873056920,0.000000000,0.000000000,0.000000000
1598617662.199040651,0.305967480,0.917902440,9.026040660,0.000000000,0.000000000,0.000000000
1598617662.200304985,-0.611934960,1.529837400,8.873056920,0.000000000,0.000000000,0.000000000
1598617662.201540947,-1.529837400,0.611934960,8.414105700,0.000000000,0.000000000,0.000000000
1598617662.202776909,-1.682821140,0.000000000,8.567089440,0.000000000,0.000000000,0.000000000
1598617662.204004765,-1.223869920,-0.152983740,8.414105700,-0.696076017,0.313616667,8.743020741
1598617662.206140757,0.305967480,0.000000000,8.873056920,-0.719023578,0.321265854,8.743020741
1598617662.208181858,0.152983740,1.070886180,8.567089440,-0.665479269,0.328915041,8.743020741
1598617662.210132837,-1.529837400,0.917902440,8.720073180,-0.680777643,0.374810163,8.727722367
1598617662.212077856,-1.682821140,-0.152983740,8.414105700,-0.741971139,0.359511789,8.727722367
1598617662.214014769,-0.458951220,-0.152983740,8.414105700,-0.772567887,0.305967480,8.712423993
1598617662.216008663,0.152983740,0.917902440,9.026040660,-0.719023578,0.290669106,8.704774806
1598617662.218260765,-1.223869920,1.223869920,8.720073180,-0.642531708,0.336564228,8.720073180
1598617662.220201731,-1.529837400,0.000000000,8.567089440,-0.680777643,0.413056098,8.727722367
1598617662.222144842,-1.529837400,-0.152983740,8.567089440,-0.757269513,0.420705285,8.704774806
1598617662.224104643,0.458951220,0.152983740,8.873056920,-0.841410570,0.390108537,8.689476432
1598617662.226496696,-0.764918700,1.529837400,8.720073180,-0.826112196,0.336564228,8.689476432
1598617662.229090929,-1.529837400,0.000000000,8.567089440,-0.818463009,0.382459350,8.689476432
1598617662.231067657,-0.458951220,-0.152983740,8.720073180,-0.826112196,0.390108537,8.689476432
1598617662.233012676,0.305967480,0.000000000,9.026040660,-0.757269513,0.390108537,8.681827245
1598617662.234994650,-0.611934960,1.223869920,8.720073180,-0.688426830,0.405406911,8.697125619
1598617662.236906767,-0.611934960,0.152983740,8.567089440,-0.734321952,0.466600407,8.689476432
1598617662.238959551,-0.917902440,0.000000000,8.414105700,-0.780217074,0.428354472,8.666528871
1598617662.240951777,0.152983740,0.000000000,8.720073180,-0.795515448,0.351862602,8.643581310
1598617662.242890835,0.152983740,0.917902440,8.720073180,-0.711374391,0.321265854,8.658879684
1598617662.244834900,-1.376853660,0.458951220,8.720073180,-0.619584147,0.367160976,8.666528871
1598617662.246821642,-1.376853660,-0.152983740,8.414105700,-0.627233334,0.397757724,8.681827245
1598617662.248983860,-0.458951220,0.000000000,8.720073180,-0.711374391,0.390108537,8.658879684
1598617662.250923872,0.305967480,0.305967480,8.720073180,-0.741971139,0.336564228,8.666528871
1598617662.252832651,-1.223869920,1.070886180,8.873056920,-0.650180895,0.305967480,8.666528871
1598617662.254756689,-1.223869920,-0.152983740,8.414105700,-0.627233334,0.367160976,8.689476432
1598617662.256709576,-0.764918700,0.000000000,8.567089440,-0.665479269,0.367160976,8.689476432
1598617662.258757591,0.458951220,0.000000000,8.873056920,-0.711374391,0.321265854,8.666528871
1598617662.260693789,0.000000000,1.223869920,8.873056920,-0.627233334,0.260072358,8.674178058
1598617662.262667894,-1.529837400,0.611934960,8.873056920,-0.550741464,0.321265854,8.689476432
1598617662.264616728,-1.223869920,-0.152983740,8.567089440,-0.550741464,0.359511789,8.704774806
1598617662.266579628,0.000000000,-0.152983740,8.873056920,-0.634882521,0.344213415,8.689476432
1598617662.268844843,0.152983740,1.070886180,8.720073180,-0.596636586,0.260072358,8.697125619
1598617662.270761728,-1.070886180,0.764918700,8.720073180,-0.512495529,0.313616667,8.704774806
1598617662.272713661,-1.376853660,0.000000000,8.720073180,-0.543092277,0.359511789,8.704774806
1598617662.274667740,-0.152983740,0.000000000,8.873056920,-0.627233334,0.359511789,8.689476432
1598617662.276615620,0.305967480,0.305967480,9.026040660,-0.604285773,0.298318293,8.697125619
1598617662.278681517,-0.917902440,1.070886180,8.720073180,-0.558390651,0.305967480,8.720073180
1598617662.280635595,-0.917902440,0.000000000,8.720073180,-0.558390651,0.359511789,8.735371554
1598617662.282591820,-0.764918700,-0.152983740,8.567089440,-0.611934960,0.359511789,8.735371554
1598617662.284534693,0.152983740,0.000000000,8.873056920,-0.657830082,0.305967480,8.727722367
1598617662.286452770,0.000000000,0.917902440,8.873056920,-0.581338212,0.283019919,8.735371554
1598617662.288349628,-1.070886180,0.764918700,8.873056920,-0.512495529,0.336564228,8.758319115
1598617662.290310621,-1.376853660,0.000000000,8.720073180,-0.543092277,0.374810163,8.765968302
1598617662.292268753,-0.458951220,0.000000000,8.720073180,-0.627233334,0.359511789,8.765968302
1598617662.294233561,0.305967480,0.458951220,8.720073180,-0.588987399,0.305967480,8.758319115
1598617662.296300888,-0.764918700,1.223869920,8.720073180,-0.512495529,0.336564228,8.773617489
1598617662.298299551,-1.529837400,0.000000000,8.567089440,-0.512495529,0.397757724,8.781266676
1598617662.300258875,-0.458951220,-0.152983740,8.720073180,-0.611934960,0.397757724,8.765968302
1598617662.302187681,0.305967480,0.305967480,8.720073180,-0.634882521,0.328915041,8.758319115
1598617662.304099560,-0.152983740,0.917902440,8.873056920,-0.543092277,0.313616667,8.750669928
1598617662.306063652,-1.376853660,0.458951220,8.720073180,-0.489547968,0.367160976,8.765968302
1598617662.308150768,-1.223869920,0.000000000,8.720073180,-0.558390651,0.397757724,8.758319115
1598617662.310124874,0.000000000,0.152983740,8.567089440,-0.627233334,0.344213415,8.758319115
1598617662.312074661,0.000000000,0.764918700,8.873056920,-0.573689025,0.313616667,8.750669928
1598617662.314025640,-0.917902440,0.917902440,8.720073180,-0.504846342,0.351862602,8.758319115
1598617662.315986633,-1.682821140,0.000000000,8.720073180,-0.543092277,0.397757724,8.750669928
1598617662.318076611,-0.764918700,0.000000000,8.873056920,-0.642531708,0.382459350,8.735371554
1598617662.319992542,0.458951220,0.458951220,8.720073180,-0.634882521,0.328915041,8.743020741
1598617662.321919680,-0.458951220,0.917902440,8.873056920,-0.566039838,0.351862602,8.743020741
1598617662.323870659,-1.376853660,0.458951220,8.720073180,-0.550741464,0.405406911,8.758319115
1598617662.325823784,-0.917902440,0.000000000,8.567089440,-0.627233334,0.428354472,8.750669928
1598617662.327775717,-0.152983740,0.305967480,8.873056920,-0.673128456,0.382459350,8.735371554
1598617662.329869509,-0.152983740,0.764918700,8.873056920,-0.627233334,0.359511789,8.735371554
1598617662.331822634,-1.223869920,0.764918700,8.720073180,-0.566039838,0.397757724,8.743020741
1598617662.335353613,-0.458951220,0.305967480,8.873056920,-0.604285773,0.436003659,8.743020741
1598617662.337266684,0.305967480,0.305967480,8.873056920,-0.642531708,0.428354472,8.750669928
1598617662.339303732,-0.458951220,0.917902440,8.720073180,-0.588987399,0.382459350,8.758319115
1598617662.341232538,-1.223869920,0.458951220,8.873056920,-0.535443090,0.428354472,8.765968302
1598617662.343157768,-0.917902440,0.152983740,8.720073180,-0.573689025,0.458951220,8.773617489
1598617662.345091581,0.152983740,0.458951220,8.720073180,-0.634882521,0.451302033,8.773617489
1598617662.347024679,0.152983740,0.611934960,8.873056920,-0.619584147,0.428354472,8.765968302
1598617662.349207640,-0.611934960,1.070886180,8.873056920,-0.543092277,0.436003659,8.773617489
1598617662.351143599,-1.376853660,0.000000000,8.720073180,-0.512495529,0.489547968,8.781266676
1598617662.353052616,-0.458951220,0.152983740,8.873056920,-0.581338212,0.481898781,8.788915863
1598617662.354973793,0.152983740,0.305967480,8.873056920,-0.604285773,0.451302033,8.788915863
1598617662.356897593,-0.305967480,0.917902440,8.873056920,-0.550741464,0.420705285,8.796565050
1598617662.358964682,-1.223869920,0.152983740,8.720073180,-0.481898781,0.466600407,8.804214237
1598617662.360912561,-0.917902440,0.000000000,8.720073180,-0.504846342,0.474249594,8.796565050
1598617662.362854719,-0.152983740,0.305967480,8.720073180,-0.573689025,0.451302033,8.796565050
1598617662.364806652,-0.305967480,0.611934960,8.873056920,-0.558390651,0.420705285,8.788915863
1598617662.366777658,-0.305967480,0.611934960,8.567089440,-0.504846342,0.428354472,8.796565050
1598617662.368820667,-0.917902440,-0.152983740,8.720073180,-0.474249594,0.458951220,8.796565050
1598617662.370731592,-0.611934960,0.152983740,8.567089440,-0.512495529,0.436003659,8.788915863
1598617662.372667551,0.000000000,0.305967480,8.720073180,-0.535443090,0.405406911,8.773617489
1598617662.374613523,-0.611934960,0.611934960,8.873056920,-0.474249594,0.382459350,8.773617489
1598617662.376571655,-0.611934960,0.152983740,8.567089440,-0.481898781,0.397757724,8.773617489
1598617662.378641605,-0.764918700,0.305967480,8.720073180,-0.527793903,0.390108537,8.758319115
1598617662.380593777,0.000000000,0.305967480,8.567089440,-0.543092277,0.359511789,8.758319115
1598617662.382555723,-0.458951220,0.611934960,8.720073180,-0.481898781,0.351862602,8.743020741
1598617662.384501457,-1.070886180,0.305967480,8.873056920,-0.458951220,0.374810163,8.743020741
1598617662.386418581,-0.917902440,0.000000000,8.720073180,-0.520144716,0.367160976,8.750669928
1598617662.388369560,-0.152983740,0.458951220,8.720073180,-0.573689025,0.336564228,8.743020741
1598617662.390322685,-0.152983740,0.305967480,8.873056920,-0.550741464,0.305967480,8.735371554
1598617662.392276764,-0.458951220,0.764918700,9.026040660,-0.489547968,0.321265854,8.743020741
1598617662.394231558,-1.070886180,0.305967480,8.720073180,-0.489547968,0.351862602,8.750669928
1598617662.396187544,-0.611934960,0.458951220,8.720073180,-0.550741464,0.351862602,8.743020741
1598617662.398216724,0.000000000,0.152983740,8.873056920,-0.566039838,0.328915041,8.735371554
1598617662.400168657,-0.458951220,0.458951220,8.720073180,-0.504846342,0.328915041,8.743020741
1598617662.402087688,-0.917902440,0.611934960,8.873056920,-0.481898781,0.351862602,8.743020741
1598617662.403987646,-0.917902440,0.152983740,8.567089440,-0.520144716,0.367160976,8.750669928
1598617662.405927658,-0.458951220,0.458951220,8.567089440,-0.550741464,0.344213415,8.735371554
1598617662.407956362,-0.458951220,0.152983740,8.720073180,-0.558390651,0.336564228,8.735371554
1598617662.409918785,-0.764918700,0.764918700,8.720073180,-0.535443090,0.351862602,8.735371554
1598617662.411858797,-1.070886180,0.000000000,8.720073180,-0.543092277,0.382459350,8.743020741
1598617662.413789749,-0.458951220,0.611934960,8.873056920,-0.596636586,0.367160976,8.743020741
1598617662.415736675,-0.305967480,0.152983740,8.873056920,-0.588987399,0.367160976,8.743020741
1598617662.417678595,-0.458951220,0.611934960,8.873056920,-0.573689025,0.367160976,8.758319115
1598617662.419707537,-0.458951220,0.458951220,8.873056920,-0.558390651,0.382459350,8.765968302
1598617662.421625614,-1.070886180,0.152983740,8.720073180,-0.581338212,0.390108537,8.781266676
1598617662.423570633,-0.305967480,0.305967480,8.720073180,-0.611934960,0.367160976,8.781266676
1598617662.425517559,-0.305967480,0.000000000,8.567089440,-0.573689025,0.367160976,8.773617489
1598617662.427462578,-0.305967480,0.764918700,8.873056920,-0.543092277,0.367160976,8.765968302
1598617662.429529667,-1.223869920,0.152983740,8.720073180,-0.550741464,0.382459350,8.773617489
1598617662.431468487,-0.611934960,0.458951220,8.567089440,-0.604285773,0.374810163,8.765968302
1598617662.433406353,-0.305967480,0.152983740,8.720073180,-0.611934960,0.359511789,8.743020741
1598617662.435310602,-0.305967480,0.305967480,8.567089440,-0.573689025,0.351862602,8.743020741
1598617662.437203407,-0.917902440,0.611934960,8.873056920,-0.558390651,0.344213415,8.735371554
1598617662.439264536,-0.764918700,0.458951220,8.720073180,-0.604285773,0.367160976,8.735371554
1598617662.441213608,-0.458951220,0.305967480,8.567089440,-0.619584147,0.367160976,8.735371554
1598617662.443162680,-0.305967480,0.152983740,8.873056920,-0.596636586,0.351862602,8.720073180
1598617662.445109606,-0.611934960,0.764918700,8.873056920,-0.566039838,0.351862602,8.735371554
1598617662.447062492,-1.070886180,0.152983740,8.720073180,-0.573689025,0.367160976,8.750669928
1598617662.449132442,-0.305967480,0.611934960,8.720073180,-0.604285773,0.367160976,8.750669928
1598617662.451077700,-0.305967480,0.000000000,8.567089440,-0.581338212,0.359511789,8.750669928
1598617662.452992439,-0.458951220,0.458951220,8.873056920,-0.543092277,0.359511789,8.743020741
